center_1	center_2	radii
35.8542625354372	13.5122874575697	1
31.2874432661176	20.7503495271772	1
9.80250301384653	31.3613130832105	1
40.668644009082	20.3379791726644	1
23.7796666187978	37.2661870883554	1
14.6165711538893	23.4414546635346	1
17.2122631382548	17.4713463514641	1
5.69575475655873	14.6748122106106	1
23.5371546746601	3.51983361330235	1
12.945379461389	26.3963560826281	1
22.0078976826019	1.08109985095345	1
27.5113926154173	26.1790892304983	1
7.36319742340733	36.5872555073338	1
3.10748856476263	33.8513167088721	1
5.64364073975643	27.8235561624868	1
26.2272356967101	34.5886994933907	1
33.6282438586284	13.889893018788	1
2.73505332894233	30.9061524092206	1
25.0949866989637	12.4422794049356	1
9.43535733037793	38.8827107052718	1
7.42527432496293	33.183607364802	1
35.0643520846851	19.3547885150301	1
40.4841964661058	39.2882640919777	1
38.9321154357225	37.5020435847554	1
28.1012783343514	28.6356139703179	1
33.2353954328527	22.532893175979	1
29.5185581440324	39.6663726542853	1
14.8389137497348	28.7890116941043	1
25.5418905175984	31.8858454321212	1
15.0251787548915	3.94672690593125	1
17.2745813930099	7.11523020461335	1
16.4624399529241	0.739175798385254	1
23.7968293264486	30.3646057223109	1
14.4227966281891	15.8605920113397	1
22.4412862016088	34.7787876544691	1
39.801352531893	2.11045036403135	1
